Entity,Code,Year,Geo Biomass Other - TWh,Solar Generation - TWh,Wind Generation - TWh,Hydro Generation - TWh,Continent
Australia,AUS,2019,3.4677262,18.296988,19.471687,14.020776,Oceanía
Australia,AUS,2020,3.4104242,23.84266,22.606892,14.420926,Oceanía
Australia,AUS,2021,3.344045,31.193806,26.795876,15.996179,Oceanía
Austria,AUT,1965,0.0,0.0,0.0,16.083,Europa
Austria,AUT,1966,0.0,0.0,0.0,17.331,Europa
Austria,AUT,1967,0.0,0.0,0.0,17.698,Europa
Austria,AUT,1968,0.0,0.0,0.0,18.185,Europa
Austria,AUT,1969,0.0,0.0,0.0,16.718,Europa
Austria,AUT,1970,0.0,0.0,0.0,21.2897,Europa
Austria,AUT,1971,0.0,0.0,0.0,16.8201,Europa
Austria,AUT,1972,0.0,0.0,0.0,17.2876,Europa
Austria,AUT,1973,0.0,0.0,0.0,19.2092,Europa
Austria,AUT,1974,0.0,0.0,0.0,22.7122,Europa
Austria,AUT,1975,0.0,0.0,0.0,23.7952,Europa
Austria,AUT,1976,0.0,0.0,0.0,20.5656,Europa
Austria,AUT,1977,0.0,0.0,0.0,24.9208,Europa
Austria,AUT,1978,0.0,0.0,0.0,24.9408,Europa
Austria,AUT,1979,0.0,0.0,0.0,28.0968,Europa
Austria,AUT,1980,0.0,0.0,0.0,29.1099,Europa
Austria,AUT,1981,0.0,0.0,0.0,30.8473,Europa
Austria,AUT,1982,0.0,0.0,0.0,30.8963,Europa
Austria,AUT,1983,0.0,0.0,0.0,30.6063,Europa
Austria,AUT,1984,0.0,0.0,0.0,26.849564,Europa
Austria,AUT,1985,0.943327,0.0,0.0,30.775146,Europa
Austria,AUT,1986,1.287501,0.0,0.0,30.903927,Europa
Austria,AUT,1987,0.905816,0.0,0.0,35.387993,Europa
Austria,AUT,1988,1.04696,0.0,0.0,35.30409,Europa
Austria,AUT,1989,1.10445,0.0,0.0,35.08243,Europa
Austria,AUT,1990,1.142485,0.0,0.0,31.509,Europa
Austria,AUT,1991,1.225832,0.0,0.0,31.4434,Europa
Austria,AUT,1992,1.329164,0.0,0.0,34.8484,Europa
Austria,AUT,1993,1.361111,0.001,0.0,36.705555,Europa
Austria,AUT,1994,1.210555,0.001,0.0,35.7075,Europa
Austria,AUT,1995,1.857221,0.001,0.001,37.067223,Europa
Austria,AUT,1996,1.589444,0.001,0.005,34.21611,Europa
Austria,AUT,1997,1.711389,0.002,0.02,36.105278,Europa
Austria,AUT,1998,1.842777,0.002,0.045,37.163334,Europa
Austria,AUT,1999,1.5969118,0.002,0.051,40.69912,Europa
Austria,AUT,2000,1.5282793,0.003,0.067,41.83565,Europa
Austria,AUT,2001,1.667812,0.005,0.172,40.455482,Europa
Austria,AUT,2002,1.520444,0.009,0.203,40.227,Europa
Austria,AUT,2003,1.711921,0.015,0.366,33.214993,Europa
Austria,AUT,2004,2.05973,0.018,0.924,36.762283,Europa
Austria,AUT,2005,2.4401429,0.021018375,1.3312768,37.09514,Europa
Austria,AUT,2006,3.2547655,0.022386875,1.752793,35.656086,Europa
Austria,AUT,2007,4.0791254,0.024238374,2.037185,37.05445,Europa
Austria,AUT,2008,4.177986,0.03011991,2.0112574,38.32949,Europa
Austria,AUT,2009,4.2947526,0.04891428,1.9540402,40.896305,Europa
Austria,AUT,2010,4.500126,0.08881314,2.0639138,38.36342,Europa
Austria,AUT,2011,4.572212,0.17406996,1.9362364,34.23717,Europa
Austria,AUT,2012,4.691266,0.33748305,2.462029,43.8477,Europa
Austria,AUT,2013,4.7102733,0.625974,3.1532316,42.01672,Europa
Austria,AUT,2014,4.5615125,0.785246,3.845768,41.007236,Europa
Austria,AUT,2015,4.66263,0.937098,4.840343,37.156864,Europa
Austria,AUT,2016,4.7955213,1.096016,5.2348385,39.971336,Europa
Austria,AUT,2017,4.933439,1.268971,6.5715113,38.29375,Europa
Austria,AUT,2018,4.9433427,1.455132,6.0304294,37.63791,Europa
Austria,AUT,2019,4.6682663,1.702093,7.4500766,40.82597,Europa
Austria,AUT,2020,4.6011376,2.042934,6.7915306,41.99803,Europa
Austria,AUT,2021,4.3925185,2.1249056,6.751889,42.851505,Europa
Azerbaijan,AZE,1990,0.0,0.0,0.0,1.658,Asia
Azerbaijan,AZE,1991,0.0,0.0,0.0,1.7593,Asia
Azerbaijan,AZE,1992,0.0,0.0,0.0,1.7473,Asia
Azerbaijan,AZE,1993,0.0,0.0,0.0,2.426,Asia
Azerbaijan,AZE,1994,0.0,0.0,0.0,1.83,Asia
Azerbaijan,AZE,1995,0.0,0.0,0.0,1.556,Asia
Azerbaijan,AZE,1996,0.0,0.0,0.0,1.537,Asia
Azerbaijan,AZE,1997,0.0,0.0,0.0,1.712,Asia
Azerbaijan,AZE,1998,0.0,0.0,0.0,1.951,Asia
Azerbaijan,AZE,1999,0.0,0.0,0.0,1.506,Asia
Azerbaijan,AZE,2000,0.0,0.0,0.0,1.534,Asia
Azerbaijan,AZE,2001,0.0,0.0,0.0,1.301,Asia
Azerbaijan,AZE,2002,0.0,0.0,0.0,2.02,Asia
Azerbaijan,AZE,2003,0.0,0.0,0.0,2.47,Asia
Azerbaijan,AZE,2004,0.0,0.0,0.0,2.755,Asia
Azerbaijan,AZE,2005,0.0,0.0,0.0,3.0094,Asia
Azerbaijan,AZE,2006,0.0,0.0,0.0,2.518,Asia
Azerbaijan,AZE,2007,0.0,0.0,0.0,2.364,Asia
Azerbaijan,AZE,2008,0.0,0.0,0.0,2.232,Asia
Azerbaijan,AZE,2009,0.0,0.0,0.0021,2.3084,Asia
Azerbaijan,AZE,2010,0.0,0.0,0.0005,3.4463,Asia
Azerbaijan,AZE,2011,0.0,0.0,0.0,2.6758,Asia
Azerbaijan,AZE,2012,0.0,0.0,0.0,1.821,Asia
Azerbaijan,AZE,2013,0.067,0.0008,0.0008,1.4891,Asia
Azerbaijan,AZE,2014,0.087,0.0029,0.0023,1.2997,Asia
Azerbaijan,AZE,2015,0.0909,0.0046,0.0046,1.6375,Asia
Azerbaijan,AZE,2016,0.08725,0.0353,0.0228,1.9593,Asia
Azerbaijan,AZE,2017,0.08515,0.0372,0.0221,1.7464,Asia
Azerbaijan,AZE,2018,0.0811,0.03926,0.0827,1.768,Asia
Azerbaijan,AZE,2019,0.09795,0.0442,0.1054,1.5648,Asia
Azerbaijan,AZE,2020,0.1003,0.047,0.0961,1.0695,Asia
Azerbaijan,AZE,2021,0.0966,0.0552,0.0914,1.2773,Asia
Azerbaijan,AZE,1985,,,,1.3125618,Asia
Azerbaijan,AZE,1986,,,,0.8043308,Asia
Azerbaijan,AZE,1987,,,,0.8043308,Asia
Azerbaijan,AZE,1988,,,,0.6982652,Asia
Azerbaijan,AZE,1989,,,,0.6982652,Asia
Bangladesh,BGD,1971,0.0,0.0,0.0,0.175,Asia
Bangladesh,BGD,1972,0.0,0.0,0.0,0.175,Asia
Bangladesh,BGD,1973,0.0,0.0,0.0,0.331,Asia
Bangladesh,BGD,1974,0.0,0.0,0.0,0.243,Asia
Bangladesh,BGD,1975,0.0,0.0,0.0,0.436,Asia
Bangladesh,BGD,1976,0.0,0.0,0.0,0.494,Asia
Bangladesh,BGD,1977,0.0,0.0,0.0,0.437,Asia
Bangladesh,BGD,1978,0.0,0.0,0.0,0.506,Asia
Bangladesh,BGD,1979,0.0,0.0,0.0,0.587,Asia
Bangladesh,BGD,1980,0.0,0.0,0.0,0.583,Asia
Bangladesh,BGD,1981,0.0,0.0,0.0,0.625,Asia
Bangladesh,BGD,1982,0.0,0.0,0.0,0.523,Asia
Bangladesh,BGD,1983,0.0,0.0,0.0,0.662,Asia
Bangladesh,BGD,1984,0.0,0.0,0.0,0.897,Asia
Bangladesh,BGD,1985,0.0,0.0,0.0,0.739,Asia
Bangladesh,BGD,1986,0.0,0.0,0.0,0.45,Asia
Bangladesh,BGD,1987,0.0,0.0,0.0,0.517,Asia
Bangladesh,BGD,1988,0.0,0.0,0.0,0.675,Asia
Bangladesh,BGD,1989,0.0,0.0,0.0,0.92,Asia
Bangladesh,BGD,1990,0.0,0.0,0.0,0.884,Asia
Bangladesh,BGD,1991,0.0,0.0,0.0,0.838,Asia
Bangladesh,BGD,1992,0.0,0.0,0.0,0.796,Asia
Bangladesh,BGD,1993,0.0,0.0,0.0,0.608,Asia
Bangladesh,BGD,1994,0.0,0.0,0.0,0.847,Asia
Bangladesh,BGD,1995,0.0,0.0,0.0,0.372,Asia
Bangladesh,BGD,1996,0.0,0.0,0.0,0.739,Asia
Bangladesh,BGD,1997,0.0,0.0,0.0,0.719,Asia
Bangladesh,BGD,1998,0.0,0.0,0.0,0.865,Asia
Bangladesh,BGD,1999,0.0,0.0,0.0,0.833,Asia
Bangladesh,BGD,2000,0.0,0.0,0.0,0.749,Asia
Bangladesh,BGD,2001,0.0,0.0,0.0,0.993,Asia
Bangladesh,BGD,2002,0.0,0.0001,0.0,0.749,Asia
Bangladesh,BGD,2003,0.0,0.0009,0.0,0.749,Asia
Bangladesh,BGD,2004,0.0,0.0019,0.0,0.749,Asia
Bangladesh,BGD,2005,0.0,0.0034,0.0,0.749,Asia
Bangladesh,BGD,2006,0.0,0.0054,0.0016,0.749,Asia
Bangladesh,BGD,2007,0.0,0.009,0.0016,0.749,Asia
Bangladesh,BGD,2008,0.0,0.0152,0.0029,0.95,Asia
Bangladesh,BGD,2009,0.001,0.0251,0.0051,0.417,Asia
Bangladesh,BGD,2010,0.002,0.0443,0.0051,0.729,Asia
Bangladesh,BGD,2011,0.003,0.0584,0.0051,0.872,Asia
Bangladesh,BGD,2012,0.004,0.0909,0.0051,0.777,Asia
Bangladesh,BGD,2013,0.004993,0.129563,0.005081,0.7283787,Asia
Bangladesh,BGD,2014,0.006015,0.166947,0.005081,0.56645346,Asia
Bangladesh,BGD,2015,0.002682,0.198389,0.005081,0.89814645,Asia
Bangladesh,BGD,2016,0.002852,0.219999,0.005081,0.8846326,Asia
Bangladesh,BGD,2017,0.002852,0.253361,0.005081,1.0295281,Asia
Bangladesh,BGD,2018,0.002852,0.275068,0.005081,0.8654111,Asia
Bangladesh,BGD,2019,0.002852,0.327543,0.005081,0.8230912,Asia
Bangladesh,BGD,2020,0.003029704,0.39008853,0.005094921,0.7006707,Asia
Bangladesh,BGD,2021,0.003021426,0.4506887,0.005081,0.6818673,Asia
Belarus,BLR,1990,0.0,0.0,0.0,0.02,Europa
Belarus,BLR,1991,0.0,0.0,0.0,0.018,Europa
Belarus,BLR,1992,0.0,0.0,0.0,0.017,Europa
Belarus,BLR,1993,0.0,0.0,0.0,0.019,Europa
Belarus,BLR,1994,0.0,0.0,0.0,0.019,Europa
Belarus,BLR,1995,0.0,0.0,0.0,0.02,Europa
Belarus,BLR,1996,0.0,0.0,0.0,0.016,Europa
Belarus,BLR,1997,0.0,0.0,0.0,0.021,Europa
Belarus,BLR,1998,0.0,0.0,0.0,0.028,Europa
Belarus,BLR,1999,0.0,0.0,0.0,0.019,Europa
Belarus,BLR,2000,0.0,0.0,0.0,0.027,Europa
Belarus,BLR,2001,0.0,0.0,0.0,0.03,Europa
Belarus,BLR,2002,0.0,0.0,0.0,0.029,Europa
Belarus,BLR,2003,0.0,0.0,0.0,0.028,Europa
Belarus,BLR,2004,0.0,0.0,0.001010101,0.033,Europa
Belarus,BLR,2005,0.0,0.0,0.001,0.036,Europa
Belarus,BLR,2006,0.002,0.0,0.001,0.035,Europa
Belarus,BLR,2007,0.014,0.0,0.001,0.035,Europa
Belarus,BLR,2008,0.033,0.0,0.001,0.039,Europa
Belarus,BLR,2009,0.06,0.0,0.001,0.045,Europa
Belarus,BLR,2010,0.084,0.0,0.001,0.045,Europa
Belarus,BLR,2011,0.095,0.0,0.004,0.042,Europa
Belarus,BLR,2012,0.095,0.0,0.006,0.072,Europa
Belarus,BLR,2013,0.082,0.0004,0.008,0.138,Europa
Belarus,BLR,2014,0.079,0.002,0.009,0.121,Europa
Belarus,BLR,2015,0.094,0.009,0.039,0.111,Europa
Belarus,BLR,2016,0.094,0.026,0.073,0.142,Europa
Belarus,BLR,2017,0.106,0.089,0.097,0.406,Europa
Belarus,BLR,2018,0.109,0.118,0.099,0.324,Europa
Belarus,BLR,2019,0.11,0.179,0.166,0.351,Europa
Belarus,BLR,2020,0.268,0.17,0.185,0.4,Europa
Belarus,BLR,2021,0.26726776,0.2850316,0.18449454,0.343,Europa
Belarus,BLR,1985,,,,0.02,Europa
Belarus,BLR,1986,,,,0.02,Europa
Belarus,BLR,1987,,,,0.02,Europa
Belarus,BLR,1988,,,,0.02,Europa
Belarus,BLR,1989,,,,0.02,Europa
Belgium,BEL,1965,0.0,0.0,0.0,0.272,Europa
Belgium,BEL,1966,0.0,0.0,0.0,0.299,Europa
Belgium,BEL,1967,0.0,0.0,0.0,0.238,Europa
Belgium,BEL,1968,0.0,0.0,0.0,0.244,Europa
Belgium,BEL,1969,0.0,0.0,0.0,0.23,Europa
Belgium,BEL,1970,0.0,0.0,0.0,0.246,Europa
Belgium,BEL,1971,0.0,0.0,0.0,0.134,Europa
Belgium,BEL,1972,0.0,0.0,0.0,0.18,Europa
Belgium,BEL,1973,0.116,0.0,0.0,0.171,Europa
Belgium,BEL,1974,0.108,0.0,0.0,0.24,Europa
Belgium,BEL,1975,0.083,0.0,0.0,0.183,Europa
Belgium,BEL,1976,0.057,0.0,0.0,0.109,Europa
Belgium,BEL,1977,0.247,0.0,0.0,0.224,Europa
Belgium,BEL,1978,0.26,0.0,0.0,0.223,Europa
Belgium,BEL,1979,0.315,0.0,0.0,0.234,Europa
Belgium,BEL,1980,0.3,0.0,0.0,0.278,Europa
Belgium,BEL,1981,0.291,0.0,0.0,0.381,Europa
Belgium,BEL,1982,0.046,0.0,0.0,0.333,Europa
Belgium,BEL,1983,0.022,0.0,0.0,0.336,Europa
Belgium,BEL,1984,0.024,0.0,0.0,0.351,Europa
Belgium,BEL,1985,0.053,0.0,0.0,0.287,Europa
Belgium,BEL,1986,0.119,0.0,0.0,0.343,Europa
Belgium,BEL,1987,0.142,0.0,0.006,0.429,Europa
Belgium,BEL,1988,0.18,0.0,0.008,0.359,Europa
Belgium,BEL,1989,0.191,0.0,0.007,0.305,Europa
Belgium,BEL,1990,0.282,0.0,0.007,0.266,Europa
Belgium,BEL,1991,0.299,0.0,0.008,0.229,Europa
Belgium,BEL,1992,0.267,0.0,0.009,0.341,Europa
Belgium,BEL,1993,0.245,0.0,0.008,0.254,Europa
Belgium,BEL,1994,0.245,0.0,0.009,0.346,Europa
Belgium,BEL,1995,0.321,0.0,0.009,0.338,Europa
Belgium,BEL,1996,0.314,0.0,0.008,0.239,Europa
Belgium,BEL,1997,0.275,0.0,0.008,0.305,Europa
Belgium,BEL,1998,0.359,0.0,0.011,0.389,Europa
Belgium,BEL,1999,0.496,0.0,0.013,0.341,Europa
Belgium,BEL,2000,0.568,0.0,0.016,0.46,Europa
Belgium,BEL,2001,0.597,0.0,0.037,0.441,Europa
Belgium,BEL,2002,0.721,0.0,0.057,0.36,Europa
Belgium,BEL,2003,0.857,0.0,0.088,0.247,Europa
Belgium,BEL,2004,1.037,0.001,0.142,0.317,Europa
Belgium,BEL,2005,1.59,0.001,0.227,0.288,Europa
Belgium,BEL,2006,2.225,0.002,0.366,0.359,Europa
Belgium,BEL,2007,2.6,0.006,0.491,0.389,Europa
Belgium,BEL,2008,3.329,0.042,0.637,0.41,Europa
Belgium,BEL,2009,3.949,0.166,0.996,0.328,Europa
Belgium,BEL,2010,4.330428,0.56,1.292,0.312,Europa
Belgium,BEL,2011,4.699934,1.169,2.312,0.196,Europa
Belgium,BEL,2012,5.202093,2.148,2.751,0.357,Europa
Belgium,BEL,2013,5.0424,2.644,3.665,0.38,Europa
Belgium,BEL,2014,4.4253,2.8862,4.6153,0.2952,Europa
Belgium,BEL,2015,5.5117,3.0563,5.574,0.3184,Europa
Belgium,BEL,2016,5.3754,3.0953,5.4173,0.37,Europa
Belgium,BEL,2017,5.7114,3.3078,6.5183,0.2701,Europa
Belgium,BEL,2018,5.4186,3.9032,7.5714,0.2923,Europa
Belgium,BEL,2019,5.1735,4.2516,9.7502,0.302,Europa
Belgium,BEL,2020,5.2749,5.1054,12.7636,0.2669,Europa
Belgium,BEL,2021,4.916279,5.608193,11.8788595,0.37435636,Europa
Brazil,BRA,1965,0.0,0.0,0.0,25.515,América del Sur
Brazil,BRA,1966,0.0,0.0,0.0,27.906,América del Sur
Brazil,BRA,1967,0.0,0.0,0.0,29.189,América del Sur
Brazil,BRA,1968,0.0,0.0,0.0,30.55,América del Sur
Brazil,BRA,1969,0.0,0.0,0.0,32.692,América del Sur
Brazil,BRA,1970,0.5146915,0.0,0.0,39.801,América del Sur
Brazil,BRA,1971,0.63339525,0.0,0.0,43.199,América del Sur
Brazil,BRA,1972,0.7165702,0.0,0.0,50.681,América del Sur
Brazil,BRA,1973,0.7508004,0.0,0.0,57.89,América del Sur
Brazil,BRA,1974,0.7851518,0.0,0.0,65.679,América del Sur
Brazil,BRA,1975,0.86717755,0.0,0.0,72.287,América del Sur
Brazil,BRA,1976,0.86433774,0.0,0.0,82.913,América del Sur
Brazil,BRA,1977,1.1168455,0.0,0.0,93.48,América del Sur
Brazil,BRA,1978,1.3319441,0.0,0.0,102.746,América del Sur
Brazil,BRA,1979,1.7760195,0.0,0.0,116.58,América del Sur
Brazil,BRA,1980,1.8055083,0.0,0.0,128.907,América del Sur
Brazil,BRA,1981,1.8736229,0.0,0.0,130.765,América del Sur
Brazil,BRA,1982,2.1784744,0.0,0.0,141.132,América del Sur
Brazil,BRA,1983,2.9844549,0.0,0.0,151.475,América del Sur
Brazil,BRA,1984,2.8516788,0.0,0.0,166.593,América del Sur
Brazil,BRA,1985,3.0671256,0.0,0.0,178.375,América del Sur
Brazil,BRA,1986,3.1939325,0.0,0.0,182.419,América del Sur
Brazil,BRA,1987,3.5656974,0.0,0.0,185.6,América del Sur
Brazil,BRA,1988,3.339784,0.0,0.0,199.093,América del Sur
Brazil,BRA,1989,3.4031622,0.0,0.0,204.69,América del Sur
Brazil,BRA,1990,3.8590624,0.0,0.0,206.708,América del Sur
Brazil,BRA,1991,3.9996126,0.0,0.0,217.782,América del Sur
Brazil,BRA,1992,4.929361,0.0,0.0,223.343,América del Sur
Brazil,BRA,1993,4.9839373,0.0,0.0,235.065,América del Sur
Brazil,BRA,1994,5.3882236,0.0,0.0,242.705,América del Sur
Brazil,BRA,1995,5.5937405,0.0,0.0,253.905,América del Sur
Brazil,BRA,1996,6.75271,0.0,0.002,265.769,América del Sur
Brazil,BRA,1997,7.378951,0.0,0.004,278.972,América del Sur
Brazil,BRA,1998,7.505233,0.0,0.005,291.469,América del Sur
Brazil,BRA,1999,8.376002,0.0,0.002,293.0,América del Sur
Brazil,BRA,2000,7.855363,0.0,0.001,304.403,América del Sur
Brazil,BRA,2001,8.990407,0.0,0.0349,267.876,América del Sur
Brazil,BRA,2002,10.226147,0.0,0.061,286.092,América del Sur
Brazil,BRA,2003,11.894463,0.0,0.061,305.616,América del Sur
Brazil,BRA,2004,12.475056,0.0,0.061,320.7969,América del Sur
Brazil,BRA,2005,13.5909395,0.0,0.0929,337.45667,América del Sur
Brazil,BRA,2006,14.845659,0.0,0.237,348.80545,América del Sur
Brazil,BRA,2007,18.063444,0.0,0.66278183,374.01514,América del Sur
Brazil,BRA,2008,19.786257,0.0,1.183,369.5564,América del Sur
Brazil,BRA,2009,22.875872,0.0,1.238,390.98807,América del Sur
Brazil,BRA,2010,31.942375,0.0,2.176558,403.28983,América del Sur
Brazil,BRA,2011,32.62904,0.0,2.704769,428.33292,América del Sur
Brazil,BRA,2012,35.76567,0.00098,5.05,415.34216,América del Sur
Brazil,BRA,2013,40.971848,0.004793593,6.575863,390.992,América del Sur
Brazil,BRA,2014,47.07918,0.016081803,12.210252,373.43906,América del Sur
Brazil,BRA,2015,49.88032,0.05891741,21.625702,359.7428,América del Sur
Brazil,BRA,2016,51.334698,0.08526059,33.488873,380.91095,América del Sur
Brazil,BRA,2017,52.912106,0.8318134,42.373257,370.90646,América del Sur
Brazil,BRA,2018,54.382233,3.4614348,48.47514,388.97107,América del Sur
Brazil,BRA,2019,54.920876,6.654579,55.985622,397.87704,América del Sur
Brazil,BRA,2020,58.741848,10.748342,57.050705,396.3812,América del Sur
Brazil,BRA,2021,54.959217,16.752281,72.28597,362.81845,América del Sur
Bulgaria,BGR,1965,0.0,0.0,0.0,2.0,Europa
Bulgaria,BGR,1966,0.0,0.0,0.0,2.01,Europa
Bulgaria,BGR,1967,0.0,0.0,0.0,2.022,Europa
Bulgaria,BGR,1968,0.0,0.0,0.0,1.305,Europa
Bulgaria,BGR,1969,0.0,0.0,0.0,1.839,Europa
Bulgaria,BGR,1970,0.0,0.0,0.0,2.152,Europa
Bulgaria,BGR,1971,0.0,0.0,0.0,2.17,Europa
Bulgaria,BGR,1972,0.0,0.0,0.0,2.095,Europa
Bulgaria,BGR,1973,0.0,0.0,0.0,2.57,Europa
Bulgaria,BGR,1974,0.0,0.0,0.0,2.08,Europa
Bulgaria,BGR,1975,0.0,0.0,0.0,2.453,Europa
Bulgaria,BGR,1976,0.0,0.0,0.0,2.954,Europa
Bulgaria,BGR,1977,0.0,0.0,0.0,3.529,Europa
Bulgaria,BGR,1978,0.0,0.0,0.0,2.909,Europa
Bulgaria,BGR,1979,0.0,0.0,0.0,3.311,Europa
Bulgaria,BGR,1980,0.0,0.0,0.0,3.713,Europa
Bulgaria,BGR,1981,0.0,0.0,0.0,3.618,Europa
Bulgaria,BGR,1982,0.0,0.0,0.0,3.05,Europa
Bulgaria,BGR,1983,0.0,0.0,0.0,3.353,Europa
Bulgaria,BGR,1984,0.0,0.0,0.0,3.26,Europa
Bulgaria,BGR,1985,0.0,0.0,0.0,2.237,Europa
Bulgaria,BGR,1986,0.0,0.0,0.0,2.326,Europa
Bulgaria,BGR,1987,0.0,0.0,0.0,2.537,Europa
Bulgaria,BGR,1988,0.0,0.0,0.0,2.596,Europa
Bulgaria,BGR,1989,0.0,0.0,0.0,2.691,Europa
Bulgaria,BGR,1990,0.0,0.0,0.0,1.878,Europa
Bulgaria,BGR,1991,0.0,0.0,0.0,2.441,Europa
Bulgaria,BGR,1992,0.0,0.0,0.0,2.063,Europa
Bulgaria,BGR,1993,0.0,0.0,0.0,1.942,Europa
Bulgaria,BGR,1994,0.0,0.0,0.0,1.468,Europa
Bulgaria,BGR,1995,0.0,0.0,0.0,2.314,Europa
Bulgaria,BGR,1996,0.0,0.0,0.0,2.919,Europa
Bulgaria,BGR,1997,0.0,0.0,0.0,2.754,Europa
Bulgaria,BGR,1998,0.0,0.0,0.0,3.097,Europa
Bulgaria,BGR,1999,0.0,0.0,0.0,2.753,Europa
Bulgaria,BGR,2000,0.0,0.0,0.0,2.673,Europa
Bulgaria,BGR,2001,0.0,0.0,0.0,1.737,Europa
Bulgaria,BGR,2002,0.0,0.0,0.0,2.194,Europa
Bulgaria,BGR,2003,0.0,0.0,0.0,3.029,Europa
Bulgaria,BGR,2004,0.0,0.0,0.001,3.168,Europa
Bulgaria,BGR,2005,0.0,0.0,0.005,4.337,Europa
Bulgaria,BGR,2006,0.0,0.0,0.02,4.238,Europa
Bulgaria,BGR,2007,0.0,0.0,0.047,2.874,Europa
Bulgaria,BGR,2008,0.016,0.0,0.122,2.824,Europa
Bulgaria,BGR,2009,0.008,0.003,0.237,3.47,Europa
Bulgaria,BGR,2010,0.035,0.015,0.681,5.057,Europa
Bulgaria,BGR,2011,0.056,0.101,0.861,2.917,Europa
Bulgaria,BGR,2012,0.066,0.814,1.221,3.226,Europa
Bulgaria,BGR,2013,0.111713,1.361,1.374,4.08,Europa
Bulgaria,BGR,2014,0.200792,1.252,1.331,4.605,Europa
Bulgaria,BGR,2015,0.270185,1.383,1.452,5.661,Europa
Bulgaria,BGR,2016,0.353614,1.386,1.425,3.942,Europa
Bulgaria,BGR,2017,0.395981,1.402965,1.504064,2.828103,Europa
Bulgaria,BGR,2018,1.572966,1.342775,1.318123,5.146578,Europa
Bulgaria,BGR,2019,1.820811,1.4425,1.317,2.9658,Europa
Bulgaria,BGR,2020,1.699341,1.480856,1.477131,2.8692093,Europa
Bulgaria,BGR,2021,1.694698,1.4895724,1.4332225,4.5625234,Europa
CIS (BP),,1965,0.0,0.0,0.0,81.434,Desconocido
CIS (BP),,1990,0.065,0.0,0.0,211.2386,Desconocido
CIS (BP),,1991,0.065,0.0,0.0,211.4583,Desconocido
CIS (BP),,1992,0.063,0.0,0.0,216.0005,Desconocido
CIS (BP),,1993,0.06,0.0,0.0,222.579,Desconocido
CIS (BP),,1994,0.061,0.0,0.0,226.33,Desconocido
CIS (BP),,1995,0.059,0.0,0.0,220.3152,Desconocido
CIS (BP),,1996,0.057,0.0,0.0,198.816,Desconocido
CIS (BP),,1997,0.057,0.0,0.0,197.854,Desconocido
CIS (BP),,1998,0.058,0.0,0.0,198.338,Desconocido
CIS (BP),,1999,0.058,0.0,0.0,203.164,Desconocido
CIS (BP),,2000,0.0791,0.0,0.0019,208.4302,Desconocido
CIS (BP),,2001,0.1141,0.0,0.0031,217.30629,Desconocido
CIS (BP),,2002,0.1733,0.0,0.0062,207.3237,Desconocido
CIS (BP),,2003,0.3658,0.0,0.0086,205.71356,Desconocido
CIS (BP),,2004,0.4498,0.0,0.008010101,225.78754,Desconocido
CIS (BP),,2005,0.4513,0.0,0.0078,223.52153,Desconocido
CIS (BP),,2006,0.5077,0.0,0.0088,222.01114,Desconocido
CIS (BP),,2007,0.4985,0.0,0.0105,227.40926,Desconocido
CIS (BP),,2008,0.5219,0.0,0.0081,207.66689,Desconocido
CIS (BP),,2009,0.5574,7.375e-06,0.0112,218.31866,Desconocido
CIS (BP),,2010,0.620914,0.000240125,0.009786,216.83788,Desconocido
CIS (BP),,2011,0.652208,0.00182275,0.012539,212.74788,Desconocido
CIS (BP),,2012,0.597849,0.006337759,0.018116,213.0366,Desconocido
CIS (BP),,2013,0.634027,0.0188439,0.0211217,229.43721,Desconocido
CIS (BP),,2014,0.7334,0.17737725,0.1256712,221.1444,Desconocido
CIS (BP),,2015,0.681576,0.41103974,0.3290593,215.42581,Desconocido
CIS (BP),,2016,0.64301,0.6403929,0.5239033,235.8683,Desconocido
CIS (BP),,2017,0.7354732,0.78623927,0.6069637,240.34909,Desconocido
CIS (BP),,2018,0.7268354,0.95261437,0.8290751,244.31325,Desconocido
CIS (BP),,2019,0.7650691,1.6847017,1.3551434,248.45114,Desconocido
CIS (BP),,2020,0.9161088,3.3981996,2.5004814,263.2395,Desconocido
CIS (BP),,2021,0.91387737,4.1045675,4.6057644,266.29605,Desconocido
CIS (BP),,1966,,,,91.823,Desconocido
CIS (BP),,1967,,,,88.571,Desconocido
CIS (BP),,1968,,,,104.04,Desconocido
CIS (BP),,1969,,,,115.181,Desconocido
CIS (BP),,1970,,,,124.377,Desconocido
CIS (BP),,1971,,,,126.099,Desconocido
CIS (BP),,1972,,,,122.899,Desconocido
CIS (BP),,1973,,,,122.345,Desconocido
CIS (BP),,1974,,,,132.03,Desconocido
CIS (BP),,1975,,,,125.987,Desconocido
CIS (BP),,1976,,,,135.735,Desconocido
CIS (BP),,1977,,,,147.014,Desconocido
CIS (BP),,1978,,,,169.701,Desconocido
CIS (BP),,1979,,,,172.023,Desconocido
CIS (BP),,1980,,,,183.938,Desconocido
CIS (BP),,1981,,,,186.744,Desconocido
CIS (BP),,1982,,,,174.677,Desconocido
CIS (BP),,1983,,,,180.362,Desconocido
CIS (BP),,1984,,,,202.988,Desconocido
CIS (BP),,1985,,,,194.09212,Desconocido
CIS (BP),,1986,,,,195.20139,Desconocido
CIS (BP),,1987,,,,196.97798,Desconocido
CIS (BP),,1988,,,,204.91965,Desconocido
